,Title,Channel,Published At,View Count,Like Count,Comment Count,Like Ratio,Comment Ratio
54,GAVRILINA - Drama Queen (ПРЕМЬЕРА КЛИПА 2024),Julia Gavrilina,2024-08-14,502736,29106,1583,0.057895197479392764,0.003148769930937908
55,Fortnite Battle Royale Chapter 5 Season 4 - Absolute Doom | Official Season Trailer,Fortnite,2024-08-11,5532032,168768,16397,0.03050741571993799,0.0029640103311043752
56,Google Pixel 9/Pro/Fold Impressions: They've Finally Done It?,Marques Brownlee,2024-08-13,4577635,174585,9541,0.038138689519806625,0.0020842640359050035
57,"YSL trial | Lil Woody begins witness testimony, gets frustrated on stand",11Alive,2024-08-12,303189,3188,2126,0.01051489335035242,0.007012127748698007
58,Five Nights at Freddy's: Into The Pit - Part 1,Markiplier,2024-08-10,5101933,273264,7671,0.053560875848428426,0.0015035477729715384
59,"How gold affects Steph Curry's legacy, LeBron named MVP, superteam coming? l FIRST THINGS FIRST",First Things First,2024-08-12,662988,8031,1969,0.012113341417944215,0.0029698878411072295
60,"Live Press Conference | Toronto Maple Leafs Team Announcement - Aug 14, 2024",Toronto Maple Leafs,2024-08-14,52681,1472,218,0.027941762684838937,0.0041381143106622885
61,Five Nights at Freddy's: Into The Pit - Part 3,Markiplier,2024-08-12,1755838,122721,4355,0.06989312225843158,0.0024802971572548266
62,Kanguva - Tamil Trailer | Suriya | Bobby Deol | Devi Sri Prasad | Siva | Studio Green | UV Creations,Saregama Tamil,2024-08-12,29808942,840153,33996,0.028184596420765286,0.0011404631536402734
63,DDG - If I Want You ft. Halle Bailey,DDG,2024-08-13,206770,29219,2136,0.14131160226338443,0.010330318711611936
64,Tom Cruise | LA28 Handover Teaser,LA28,2024-08-12,544680,3483,395,0.006394580304031725,0.0007251964456194463
65,My Daughter's FIRST DAY OF HIGH SCHOOL *Hidden Cameras*,Jordan Matter,2024-08-10,12332036,164856,16244,0.013368108883237122,0.0013172196383468228
66,My first day back in China…,Xiaomanyc 小马在纽约,2024-08-12,271555,14346,1430,0.05282907698256339,0.005265968220065917
67,Austin Dillon breaks down the controversial finish in his win at Richmond to Kevin Harvick!,NASCAR on FOX,2024-08-12,131451,2720,1073,0.02069212101847837,0.008162737445892385
68,Finesse2Tymes & Og Boo Dirty - Real Recognize Real [Official Music Video],Finesse2tymes,2024-08-11,331645,17371,1322,0.05237829606959249,0.003986190052616503
69,lime disease & opensauce,LilyPichu,2024-08-12,378345,20018,596,0.05290938164902404,0.0015752818195033634
70,CANELO ÁLVAREZ & EDGAR BERLANGA: MILLION DOLLAZ WORTH OF GAME EPISODE 286,MILLION DOLLAZ WORTH OF GAME,2024-08-11,559437,13287,2897,0.02375066361359724,0.005178420447700099
71,[Paris Olympics] Performance by Australia's Olympic Break-dancer Rachael Gunn breaks the internet,Arirang News,2024-08-12,1107244,579,421,0.0005229199706659057,0.00038022332927520943
72,HIGHLIGHTS | AUSTRALIA v SOUTH AFRICA | The Rugby Championship 2024,TRC & SUPER RUGBY PACIFIC ,2024-08-10,926495,7963,1344,0.00859475766194097,0.001450628443758466
73,I Tried Every Viral Fast Food Menu Item In America,Joshua Weissman,2024-08-11,1661096,45308,1852,0.02727596719274503,0.001114926530435327
74,HIGHLIGHTS | NEW ZEALAND v ARGENTINA | The Rugby Championship 2024,TRC & SUPER RUGBY PACIFIC ,2024-08-10,693044,8523,1507,0.012297920478353467,0.002174465113326138
75,SEC Roll Call - Pre-Season (2024),Matt Mitchell,2024-08-12,220789,12251,822,0.05548736576550462,0.003723011563076059
76,Men's 100 Meter Finals Were HISTORIC || Noah Lyles VS. Kishane Thompson - Paris Olympics 2024,Total Running Productions,2024-08-04,2865878,14479,2392,0.005052203897025624,0.0008346482299665234
77,Making the LA28 Handover | Behind the Scenes,LA28,2024-08-12,147983,2176,158,0.014704391720670618,0.001067690207658988
78,Highlights: Springboks v Australia in Brisbane,Official Springbok YouTube,2024-08-10,185477,2144,0,0.011559384721555772,0.0
79,JAEHYUN 재현 'Dandelion & Roses' MV,SMTOWN,2024-08-12,1096646,170250,9182,0.1552460867043695,0.008372802162229197
80,We Have a Tough Decision To Make,Ryland vlogs,2024-08-11,433812,18945,1800,0.043670991120577575,0.0041492628143066585
81,I Worked 24 Hours at Roblox JOBS,Laughability,2024-08-11,1416459,58160,4825,0.04106013658002102,0.0034063816884216205
82,Billie Eilish - THE GREATEST (Live from The LA28 Olympic Handover),Billie Eilish,2024-08-12,800698,68345,2999,0.08535677621275436,0.003745482066896633
83,Aokiji vs Garp (Part 2/2) | One Piece,Crunchyroll,2024-08-11,1003395,19307,1735,0.0192416745150215,0.0017291296049910553
84,"FULL SEGMENT: Roman Reigns lays waste to The Bloodline: SmackDown, Aug. 9, 2024",WWE,2024-08-10,3558039,106646,7793,0.029973252120058268,0.002190251427823023
85,ME AND YANNI OFFICIAL GENDER REVEAL WERE HAVING A ... #TEENDAD EP 32,RichBoyTroy,2024-08-12,245845,11083,2295,0.04508125038133783,0.009335150196261872
86,I took my Childhood Crush on Her Dream Date (15 Years Later),loveliveserve,2024-08-11,566810,43409,1830,0.07658474621125244,0.0032285951200578676
87,Flying First Class on Every US Airline (Back to Back),Trek Trendy,2024-08-11,516689,13583,1043,0.026288541075966395,0.002018622420837293
88,Caleb Williams Preseason Week 1 2024 Analysis,The QB School,2024-08-12,134227,5126,521,0.03818903797298606,0.0038814843511365076
89,Film Theory: The Minions Are NOT Actually Dumb!,The Film Theorists,2024-08-11,762783,38420,2206,0.05036819121558818,0.0028920413800517315
90,Can You Forge Tungsten?,Alec Steele,2024-08-11,800812,28098,2543,0.03508688680988797,0.003175526840257139
91,NASCAR Official Extended Highlights : Richmond provides overtime drama in final laps | NASCAR,NASCAR,2024-08-12,136834,1476,525,0.010786792756186329,0.0038367657161231857
92,Disney’s Snow White | Teaser Trailer | In Theaters March 21,Walt Disney Studios,2024-08-10,6465931,66275,26685,0.010249877395846011,0.0041270158929936
93,Our Second Pregnancy Loss…,JuJu & Des,2024-08-11,173878,14569,2094,0.08378863340963204,0.01204292664971992
94,"Survive 100 Days In Nuclear Bunker, Win $500,000",MrBeast,2024-08-03,147200387,4769972,87857,0.03240461589275577,0.0005968530503931351
95,I ORDERED 'THE WOLVERINE CHALLENGE' IN A PACKED RESTAURANT IN CLEVELAND! | BeardMeatsFood,BeardMeatsFood,2024-08-11,3123223,121996,7579,0.039060931608149656,0.002426659895883195
96,Megan Thee Stallion - Mamushi (feat. Yuki Chiba) [Official Video],Megan Thee Stallion,2024-08-09,10201887,620596,24352,0.06083149127215387,0.0023870093836561804
97,triplets blind date for each other (ft. the kalogeras sisters),nectar,2024-08-10,2151383,65665,2410,0.03052222686523041,0.0011202096511871665
98,"Joey Logano on Austin Dillon: ""He's a Piece of Crap, He's Sucked His Whole Career!""",Noah Lewis,2024-08-12,121632,954,862,0.007843330702446725,0.0070869508024204156
99,F1 Edition | Dude Perfect,Dude Perfect,2024-08-10,2928544,97277,3149,0.03321684768950031,0.0010752783635827223
100,World reacts to Aussie's 'breaking' performance in Paris 😓 after sport is debuted for first time,FOX SPORTS AUSTRALIA,2024-08-10,3467376,4419,3018,0.0012744507662278335,0.0008703988260863547
101,Hermitcraft 10: Episode 24 - PERMITMASTER!,Grian,2024-08-12,1059692,74077,3321,0.06990427407208887,0.0031339294813964814
102,Tom Cruise performs legendary stunt during Paris Olympics Closing Ceremony | Paris Olympics,NBC Sports,2024-08-11,998089,4823,1064,0.004832234399938282,0.001066037197083627
103,"D23 Expo 2024 | HUGE Disney Parks Expansions - Villains Land, Walt Disney AA, Lion King Land",DSNY Newscast,2024-08-11,273143,7296,1137,0.02671128310079336,0.004162654726645018
104,I Got a Pet Dinosaur (kinda),TerraGreen,2024-08-10,3530947,61748,3545,0.01748765982610331,0.0010039799521204935
105,HIGHLIGHTS: Luis Diaz double & a Jota screamer! Liverpool 4-1 Sevilla | Pre-Season 2024,Liverpool FC,2024-08-11,2054668,40786,1294,0.019850408922512056,0.0006297854446557789
106,Rebellion - The Skibidi Saga 11 (Part 2),Maxedy,2024-08-11,1675795,71505,3653,0.042669300242571435,0.0021798609018406187
107,We Built a Luxury Guest Cabin in Our Greenhouse,Eamon & Bec,2024-08-11,432164,29388,1553,0.06800196221804686,0.0035935431919363946
108,Simulating Africa for 100 Days,Dr. Plants,2024-08-10,2254134,66859,4335,0.029660614675081427,0.001923133229878969
109,Chelsea 1-1 Inter Milan | HIGHLIGHTS | Chelsea Pre-season Friendly,Chelsea Football Club,2024-08-11,1335645,23809,1287,0.017825844442198337,0.0009635793942252619
110,BURNING DOWN My Trees!  -   Hermitcraft  Episode 23,GoodTimesWithScar,2024-08-11,384964,38764,3697,0.10069512993422762,0.009603495391776894
111,Mufasa: The Lion King | Official Trailer,Walt Disney Studios,2024-08-10,10561735,178386,11706,0.01688983864866899,0.0011083406277472405
112,I Beat The CRAB BOSS FIGHT In ONE SHOT.. (The Strongest Battlegrounds),MangoPool,2024-08-11,330309,7630,1904,0.02309958251213258,0.005764299489266112
113,Win at ALL Costs | NASCAR Richmond Race Review & Analysis,Eric Estepp,2024-08-12,143829,6069,3281,0.04219594101328661,0.022811811248079315
114,Moana 2 | Official Trailer,Walt Disney Animation Studios,2024-08-10,8069887,126252,0,0.015644828731802566,0.0
115,I Bought A Pallet of Ryobi Returns for $1458.69,John Malecki Unscrewed,2024-08-11,388279,12422,822,0.03199245903074851,0.002117034400521275
116,Chris Gone Crazy - Stay Mad (Official Music Video) Prod. ChewChew,Chris Gone Crazy,2024-08-10,513328,55726,18823,0.10855827073528036,0.03666856279026275
117,It’s Up,Drake - Topic,2024-08-10,1441321,55078,7555,0.03821355548139519,0.005241719228402279
118,Team USA WINS GOLD over France as Steph Curry explodes to seal it | Paris Olympics | NBC Sports,NBC Sports,2024-08-10,3878856,63026,8033,0.01624860525887014,0.0020709714410640664
119,Reacting to Steph Curry's Gold Medal Game and How it Impacts his Legacy,Road Trippin',2024-08-11,189611,1966,391,0.010368596758626872,0.0020621166493505123
120,Skeleton Crew | Official Trailer | Streaming December 3 on Disney+,Star Wars,2024-08-10,3925172,52121,9082,0.013278653776191208,0.0023137839564737546
121,driving with nick sturniolo!,LARRAY,2024-08-10,701206,74114,3313,0.10569504539322254,0.0047247171302013955
122,Dallas Cowboys vs. Los Angeles Rams | 2024 Preseason Week 1 Game Highlights,NFL,2024-08-12,983382,8894,2132,0.009044298146600202,0.0021680282941928977
123,I Watched FORTNITE ABSOLUTE DOOM in 0.25x Speed and Here's What I Found,PlayStationGrenade,2024-08-12,128366,5379,413,0.04190361933845411,0.00321736285309194
124,USA women survive France by slimmest of margins for EIGHTH-STRAIGHT basketball gold | Paris Olympics,NBC Sports,2024-08-11,1049560,12947,2815,0.012335645413316056,0.00268207629863943
125,I Bought A House On Temu!,Unspeakable,2024-08-10,2627861,34839,3828,0.013257550532543388,0.0014566980521420272
126,"$10,000 FOOTBALL CHALLENGE VS THEO BAKER!",Miniminter,2024-08-11,745754,31142,355,0.04175907873105609,0.0004760282881486388
127,🚨 LATE LATE DRAMA 🚨 Manchester City vs. Manchester United | FA Community Shield Highlights | ESPN FC,ESPN FC,2024-08-10,678167,7248,737,0.01068763298715508,0.0010867529679267792
128,"Dolton, Illinois, mayor nowhere to be found after report reveals $3.65 million village debt",CBS Chicago,2024-08-09,2267396,33769,19158,0.014893296098255444,0.008449340124089485
129,Fortnite DOCTOR DOOM Event EXPLAINED!,Top5Gaming,2024-08-10,1655429,36704,1584,0.022171896227503565,0.0009568516680570414
130,"Steph Curry leads Team USA to gold, Caleb Williams looks as advertised in Bears debut l THE HERD",The Herd with Colin Cowherd,2024-08-12,202617,2709,729,0.013370052858348509,0.0035979212010838185
131,Shannon Sharpe & Chad Johnson react to Ayesha Curry incident involving Paris police | Nightcap,Nightcap,2024-08-12,308703,7281,1145,0.023585776620246645,0.003709066643343278
132,Steph Curry Saves the Day (and Team USA) With Doc Rivers | The Bill Simmons Podcast,Bill Simmons,2024-08-11,265307,3468,942,0.013071649070699227,0.003550603640311036
133,Monster Hunter Wilds: Hammer | Weapon Overview,Monster Hunter,2024-08-12,614552,28982,3176,0.04715955688045926,0.0051679922935732045
134,Blue Green Red,Drake - Topic,2024-08-10,672776,21831,2371,0.032449136116627225,0.003524204192777388
135,"SQUAD UPdate: Farewells, 3 New Characters, Free Skins, and More! 🌋",Squad Busters,2024-08-10,1150319,48662,4409,0.04230304811100225,0.003832849844260592
136,"""Truth or Flare"" | Inanimate Insanity S2E15",AnimationEpic,2024-08-10,568076,36410,12167,0.06409353678028996,0.0214179088713482
137,NEW Fortnite SEASON 4 GAMEPLAY (Absolute Doom),TG Plays,2024-08-11,1311218,22076,2118,0.016836254535859026,0.0016152920414454347
138,Latto - Georgia Peach (Official Video),Latto,2024-08-09,1036967,50446,3384,0.04864764259614819,0.0032633632507109676
139,Manchester City v Manchester United | Key Moments | FA Community Shield 2024,The Emirates FA Cup,2024-08-10,4619265,42353,1322,0.009168774686016064,0.00028619271680667814
140,Gnabry banger on Kane's return! | Tottenham Hotspur -vs.FC Bayern 2-3 | Highlights,FC Bayern München,2024-08-10,3300638,45984,2091,0.013931851963165908,0.0006335138842854018
141,"Yung Miami On Her Relationship with Diddy, JT Fallout, and Reclaiming Her Voice | Caresha Please",REVOLT,2024-08-09,2684701,91006,13318,0.03389800204939023,0.0049607013965428555
142,See Tom Cruise’s EPIC Routine to Close Out the 2024 Paris Olympics | E! News,E! News,2024-08-11,902338,2560,500,0.002837074355729228,0.0005541160851033648
143,Being Homeschooled,Haminations,2024-08-09,3582148,132125,21852,0.03688429400460282,0.0061002504642465915
144,*NEW* FORTNITE SEASON 4 LIVE EVENT!!,Pack A Puncher,2024-08-10,724313,10570,27,0.01459313860168187,3.727670219918737e-05
145,Roman Reigns rocks the WWE Universe with SummerSlam return: SummerSlam 2024 highlights,WWE,2024-08-04,5356586,190690,14285,0.03559916708142089,0.0026668105393995354
146,I Built a LEGO Submarine!,Brick Science,2024-08-10,1042862,14210,1374,0.013625963933866609,0.0013175281101430486
147,Squid Game: Season 2 I Welcome Players I Netflix,Netflix,2024-08-11,2864363,103041,3679,0.03597344331008325,0.0012844042462495152
148,Can we FORCE this old GMC to run again? (ALL the Ether),Diesel Creek,2024-08-10,437483,57628,1516,0.13172626136329868,0.003465277507926022
149,Can Cooking Mama make you good at cooking?,Burback,2024-08-09,979808,49179,1551,0.050192486691270126,0.0015829631927887912
150,Polo G - Darkside (Official Video),Polo G,2024-08-09,1294807,81793,4097,0.0631700322905267,0.0031641781362009938
151,Arcane: Season 2 | Enemy of My Enemy | Official Clip,League of Legends,2024-08-10,1504954,70717,2011,0.046989476090299104,0.0013362534668833732
152,WE BECAME DADS FOR 24 HOURS!!! (TO EGGS),Sturniolo Triplets,2024-08-09,1328206,140096,13897,0.10547761416527256,0.010462985410395677
153,"Justin Fields struggles for Steelers, Michael Penix Jr.'s debut & Eagles in action 🏈 | SportsCenter",NFL on ESPN,2024-08-10,374307,2795,1432,0.007467132594367725,0.0038257366279551277
154,"NFL PRESEASON DAY ONE RECAP 🔥 Caleb Williams, QB rookies & vets show out | SportsCenter",NFL on ESPN,2024-08-11,157648,1347,370,0.008544351974018066,0.0023470009134273825
155,Breaking’s First (And Last?) Olympic Appearance | Olympics | Sports Illustrated,Sports Illustrated,2024-08-10,1099901,1070,961,0.0009728148260616183,0.0008737149979861823
156,THANK YOU PARIS! Closing Ceremony Highlights | #Paris2024,Olympics,2024-08-11,3845410,41689,4848,0.010841236695176847,0.0012607238239875592
157,Rachael 'Raygun' Gunn: Australia's Breakdancing Olympian,The Project,2024-08-10,1160792,1632,2518,0.001405936636365516,0.002169208609294344
158,Start of Production Tease | Percy Jackson and the Olympians | Disney+,Disney Plus,2024-08-10,324039,17891,925,0.05521248985461626,0.002854594662988097
159,Real Boston Richey - Get In There (Official Music Video) ft. GloRilla,RealBostonRicheyVEVO,2024-08-09,639533,18571,785,0.029038376440308787,0.0012274581608767647
160,Steph Curry or LeBron: Who Led Team USA to Olympics Win? | PG & Trae Young Debate | Full Ep Preview,Podcast P with Paul George,2024-08-09,678509,11285,2870,0.01663205646498425,0.004229862831591033
161,"Couples Deaf, Blind, and Mute Baking (Juicy Questions)",Kim Vega,2024-08-10,125573,3960,315,0.03153544153599898,0.002508501031272646
162,Addison Rae - Diet Pepsi (Official Video),AddisonRaeVEVO,2024-08-09,1130004,53495,4133,0.047340540387467656,0.003657509176958666
163,"LA Knight’s new music, first entrance as United States Champion | WWE on FOX",WWE ON FOX,2024-08-10,461628,10391,1232,0.02250946649683295,0.00266881558311021
164,Monster Hunter Wilds: Charge Blade | Weapon Overview,Monster Hunter,2024-08-11,776456,36897,3988,0.047519756431787505,0.005136157103557703
165,HIGHLIGHTS | Manchester United v Manchester City | Community Shield 2024/25 | ITV Sport,ITV Sport,2024-08-10,1625148,15205,1514,0.009356070954768427,0.0009316074597513581
166,Wizards Beyond Waverly Place First-Look 👀🪄 | NEW SERIES! | @disneychannel,Disney Channel,2024-08-10,525370,23088,0,0.04394617126977178,0.0
167,LEGO Star Wars: Rebuild the Galaxy | Official Trailer,Star Wars,2024-08-09,1050966,28101,2123,0.02673825794554724,0.0020200463192910144
168,"Utility contractor, resident killed in Bel Air house explosion",WBAL-TV 11 Baltimore,2024-08-12,37796,379,0,0.010027516139273997,0.0
169,Why I Made Her Entire Sky Fall...,Quiff,2024-08-09,670350,9786,475,0.0145983441485791,0.0007085850675020511
170,"LOS CUADROS (Video Oficial) - Peso Pluma, Tito Double P",Peso Pluma,2024-08-09,1989679,94584,5459,0.04753731632087387,0.0027436586504657285
171,Australia's Olympic Chief DEFENDS Breakdancer Raygun from Attacks | 2024 Olympics | E! News,E! News,2024-08-11,1559466,1094,1707,0.0007015221877232334,0.001094605461100146
172,TRAVELING TO AMERICA 🇺🇸 w/Norris Nuts,The Norris Nuts,2024-08-10,1514152,34284,6607,0.02264237672307668,0.004363498512698857
173,Highlights & Goles: Francia vs España 3-5 | Final Fútbol Masculino | Juegos Olímpicos París 2024,Telemundo Deportes,2024-08-09,401747,4537,976,0.011293177049237456,0.0024293896407440504
174,It's Clash Anime Season! Happy 12th Clashiversary!,Clash of Clans,2024-08-01,5750414,182294,7312,0.03170102187425114,0.001271560621548292
175,100 EXTREME Basketball Challenges!,Jesser Reacts,2024-08-09,760136,12109,513,0.01593004409737205,0.000674879232137407
176,Leah Kateb Thinks We Found Rob’s Exact Overalls From the Villa | Expensive Taste Test | Cosmopolitan,Cosmopolitan,2024-08-09,370132,16230,370,0.04384922135886657,0.0009996433704732367
177,Yeri Mua - Traka (Video Oficial),YeriMuaVEVO,2024-08-09,4259693,252582,12903,0.0592958224923721,0.003029091533122223
178,"After 100+ parts and 45 hours of practice, I did it",Stuff Made Here,2024-08-09,2278657,125846,4351,0.05522814535052884,0.001909458071135761
179,Win or Lose | Available December 6 on Disney+,Pixar,2024-08-10,256779,8582,639,0.033421736201169096,0.002488521257579475
180,PENALTY SHOOTOUT IN FULL 👀 | Man City beat Man United on pens to win Community Shield 🏆 | ITV Sport,ITV Sport,2024-08-10,1515535,20935,1394,0.01381360377688407,0.0009198071967984903
181,An Ancient Roman Shipwreck May Explain the Universe,SciShow,2024-08-08,3002083,80797,7527,0.02691364629159154,0.002507259126413227
182,Shawn Mendes - Why Why Why (Official Music Video),ShawnMendesVEVO,2024-08-09,4349397,324659,14092,0.07464460015951636,0.003239989359444539
183,SATURDAY NIGHT – Official Trailer (HD),Sony Pictures Entertainment,2024-08-08,1661358,21982,1965,0.013231344478432704,0.0011827673505650197
184,"J Balvin, Feid - Doblexxó (Official Video)",jbalvinVEVO,2024-08-09,2222298,101154,3864,0.04551774784479849,0.001738740708941825
185,"USA vs GERMANY | USAB SHOWCASE | FULL GAME HIGHLIGHTS | July 22, 2024",NBA,2024-07-22,9273515,114391,12676,0.012335236423297962,0.0013669034880517258
